municipio,CVEGEO,tdpa_mean,no_tdpa_mean,punto_generador_count,no_punto_generador_count,m_mean,no_m_mean,a_mean,no_a_mean,b_mean,no_b_mean,c2_mean,no_c2_mean,c3_mean,no_c3_mean,t3s2_mean,no_t3s2_mean,t3s3_mean,no_t3s3_mean,t3s2r4_mean,no_t3s2r4_mean,otros_mean,no_otros_mean,aa_mean,no_aa_mean,bb_mean,no_bb_mean,cc_mean,no_cc_mean
Santa Isabel Xiloxoxtla,29060,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Acajete,30001,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Acatlán,30002,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Acayucan,30003,9076.0,0,2.0,0,5.95,0,78.8225,0,2.62,0,5.157500000000001,0,1.5550000000000002,0,3.0625,0,0.9425000000000001,0,1.285,0,0.605,0,84.77250000000001,0,2.62,0,12.6075,0
Actopan,30004,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Acula,30005,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Acultzingo,30006,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Camarón de Tejeda,30007,1838.1,0,1.0,0,12.59,0,70.26,0,1.2799999999999998,0,8.6,0,3.6799999999999997,0,2.18,0,0.8700000000000001,0,0.42000000000000004,0,0.12000000000000002,0,82.85,0,1.2799999999999998,0,15.87,0
Alpatláhuac,30008,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Alto Lucero de Gutiérrez Barrios,30009,5418.28,0,4.0,0,3.9160000000000004,0,70.32,0,4.656000000000001,0,5.776,0,2.908,0,5.976,0,2.392,0,3.32,0,0.736,0,74.236,0,4.656000000000001,0,21.108,0
Altotonga,30010,6768.5,0,4.0,0,3.891428571428571,0,76.48285714285714,0,1.9585714285714284,0,7.5285714285714285,0,3.782857142857143,0,3.4771428571428573,0,1.717142857142857,0,0.5642857142857143,0,0.5971428571428571,0,80.3742857142857,0,1.9585714285714284,0,17.667142857142856,0
Alvarado,30011,5674.566371681416,0,8.0,0,5.74424778761062,0,80.00353982300885,0,2.688495575221239,0,6.707079646017699,0,2.111504424778761,0,1.7221238938053096,0,0.576991150442478,0,0.24690265486725665,0,0.19911504424778761,0,85.70530973451328,0,2.72212389380531,0,11.572566371681416,0
Amatitlán,30012,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Naranjos Amatlán,30013,7550.75,0,2.0,0,3.6,0,67.61666666666666,0,4.133333333333334,0,7.7749999999999995,0,2.2,0,7.616666666666666,0,2.75,0,3.625,0,0.6833333333333332,0,71.21666666666667,0,4.133333333333334,0,24.650000000000002,0
Amatlán de los Reyes,30014,10466.169491525423,0,4.0,0,4.194915254237288,0,66.79830508474576,0,4.262711864406779,0,7.1,0,3.071186440677966,0,6.672881355932203,0,2.1627118644067798,0,5.135593220338983,0,0.6016949152542372,0,70.99322033898305,0,4.262711864406779,0,24.74406779661017,0
Angel R. Cabada,30015,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
La Antigua,30016,8199.588235294117,0,7.0,0,4.445588235294117,0,75.17647058823529,0,2.9161764705882356,0,5.655882352941177,0,2.523529411764706,0,4.045588235294118,0,1.5323529411764707,0,3.033823529411765,0,0.6705882352941177,0,79.62205882352941,0,2.9161764705882356,0,17.461764705882356,0
Apazapan,30017,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Aquila,30018,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Astacinga,30019,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Atlahuilco,30020,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Atoyac,30021,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Atzacan,30022,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Atzalan,30023,4498.6,0,1.0,0,2.58,0,78.62,0,2.22,0,6.709999999999999,0,3.3899999999999997,0,3.7,0,1.6599999999999997,0,0.35,0,0.77,0,81.2,0,2.22,0,16.580000000000002,0
Tlaltetela,30024,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ayahualulco,30025,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Banderilla,30026,17006.136363636364,0,4.0,0,4.342424242424243,0,80.99090909090908,0,1.5,0,7.240909090909091,0,1.5545454545454545,0,2.1151515151515152,0,1.0484848484848486,0,0.8818181818181818,0,0.32575757575757575,0,85.33333333333333,0,1.5,0,13.166666666666666,0
Benito Juárez,30027,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Boca del Río,30028,27568.625,0,2.0,0,4.0649999999999995,0,84.2525,0,1.3125,0,5.89,0,0.785,0,0.9974999999999999,0,2.0275,0,0.4025,0,0.26749999999999996,0,88.3175,0,1.3125,0,10.370000000000001,0
Calcahualco,30029,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Camerino Z. Mendoza,30030,9679.211538461539,0,3.0,0,5.873076923076923,0,67.24807692307692,0,3.9692307692307693,0,12.194230769230769,0,1.5673076923076923,0,4.882692307692308,0,1.1615384615384614,0,2.6903846153846156,0,0.41346153846153844,0,73.12115384615385,0,3.9692307692307693,0,22.909615384615385,0
Carrillo Puerto,30031,6712.5625,0,1.0,0,1.95,0,56.68125,0,7.74375,0,7.10625,0,2.98125,0,10.1125,0,2.875,0,9.49375,0,1.0562500000000001,0,58.63125,0,7.74375,0,33.625,0
Catemaco,30032,6486.5,0,1.0,0,9.276923076923078,0,80.73461538461538,0,1.1846153846153846,0,5.226923076923077,0,1.1153846153846154,0,1.3576923076923075,0,0.46153846153846156,0,0.41538461538461535,0,0.22692307692307695,0,90.01153846153846,0,1.1846153846153846,0,8.803846153846154,0
Cazones de Herrera,30033,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Cerro Azul,30034,8940.3,0,1.0,0,4.05,0,72.37,0,3.69,0,6.95,0,1.45,0,6.4,0,2.27,0,2.44,0,0.38,0,76.42,0,3.69,0,19.89,0
Citlaltépetl,30035,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Coacoatzintla,30036,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Coahuitlán,30037,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Coatepec,30038,8998.432835820895,0,4.0,0,4.643283582089553,0,83.02388059701494,0,1.301492537313433,0,6.382089552238806,0,1.0776119402985076,0,2.2313432835820897,0,0.4701492537313433,0,0.6268656716417911,0,0.24328358208955225,0,87.66716417910447,0,1.301492537313433,0,11.031343283582089,0
Coatzacoalcos,30039,15872.303370786516,0,5.0,0,3.1595505617977526,0,78.10337078651685,0,2.9696629213483146,0,6.465168539325842,0,2.4842696629213483,0,2.4730337078651683,0,1.5640449438202246,0,2.3179775280898878,0,0.4629213483146068,0,81.2629213483146,0,2.9696629213483146,0,15.767415730337078,0
Coatzintla,30040,12084.545454545454,0,2.0,0,3.0181818181818185,0,85.54545454545455,0,1.3,0,6.081818181818182,0,0.8272727272727273,0,1.6272727272727272,0,0.7636363636363637,0,0.4272727272727273,0,0.4090909090909091,0,88.56363636363636,0,1.3,0,10.136363636363637,0
Coetzala,30041,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Colipa,30042,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Comapa,30043,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Córdoba,30044,13912.45945945946,0,3.0,0,3.4648648648648646,0,73.57567567567568,0,3.062162162162162,0,7.164864864864866,0,2.410810810810811,0,4.764864864864865,0,1.6837837837837837,0,3.3162162162162163,0,0.5567567567567568,0,77.04054054054055,0,3.062162162162162,0,19.8972972972973,0
Cosamaloapan de Carpio,30045,6493.496969696969,0,9.0,0,9.68909090909091,0,67.74000000000001,0,2.69030303030303,0,6.754545454545455,0,2.201212121212121,0,5.723030303030303,0,1.2515151515151515,0,3.3581818181818184,0,0.5921212121212122,0,77.4290909090909,0,2.69030303030303,0,19.880606060606063,0
Cosautlán de Carvajal,30046,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Coscomatepec,30047,8208.75,0,1.0,0,3.97,0,81.125,0,1.05,0,7.435,0,1.205,0,3.5549999999999997,0,0.7150000000000001,0,0.25,0,0.6950000000000001,0,85.095,0,1.05,0,13.855,0
Cosoleacaque,30048,13910.272727272728,0,8.0,0,3.2187878787878788,0,79.09454545454545,0,2.9624242424242424,0,5.968484848484848,0,1.4187878787878787,0,3.4575757575757575,0,1.615757575757576,0,1.773939393939394,0,0.4896969696969697,0,82.31333333333333,0,2.9624242424242424,0,14.724242424242425,0
Cotaxtla,30049,6554.321428571428,0,7.0,0,4.149107142857143,0,63.878571428571426,0,5.230357142857143,0,6.536607142857143,0,3.261607142857143,0,8.164285714285715,0,2.366964285714286,0,5.751785714285715,0,0.6607142857142857,0,68.02767857142858,0,5.230357142857143,0,26.741964285714285,0
Coxquihui,30050,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Coyutla,30051,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Cuichapa,30052,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Cuitláhuac,30053,8402.389830508475,0,6.0,0,3.494915254237288,0,62.01525423728814,0,3.952542372881356,0,6.552542372881356,0,5.055932203389831,0,9.794915254237289,0,2.2084745762711866,0,6.083050847457627,0,0.8423728813559322,0,65.51016949152542,0,3.952542372881356,0,30.537288135593222,0
Chacaltianguis,30054,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chalma,30055,8503.0,0,1.0,0,2.7,0,81.6,0,1.85,0,5.45,0,0.9,0,5.199999999999999,0,1.0,0,0.4,0,0.9,0,84.30000000000001,0,1.85,0,13.850000000000001,0
Chiconamel,30056,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chiconquiaco,30057,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chicontepec,30058,1462.2,0,2.0,0,5.883333333333334,0,85.17333333333333,0,0.7766666666666667,0,5.58,0,0.7533333333333334,0,1.1266666666666665,0,0.45666666666666667,0,0.15,0,0.1,0,91.05666666666666,0,0.7766666666666667,0,8.166666666666666,0
Chinameca,30059,4489.1,0,1.0,0,10.24,0,79.37,0,1.15,0,3.2399999999999998,0,0.97,0,1.95,0,0.9799999999999999,0,0.45,0,1.65,0,89.61,0,1.15,0,9.24,0
Chinampa de Gorostiza,30060,6582.326086956522,0,3.0,0,7.386956521739131,0,76.78478260869565,0,1.9152173913043478,0,5.76304347826087,0,1.2369565217391305,0,3.9869565217391307,0,1.3521739130434782,0,1.1478260869565218,0,0.42608695652173917,0,84.17173913043479,0,1.9152173913043478,0,13.91304347826087,0
Las Choapas,30061,3634.532258064516,0,3.0,0,2.814516129032258,0,46.29838709677419,0,8.80483870967742,0,7.683870967741935,0,4.974193548387096,0,15.062903225806451,0,3.1903225806451614,0,10.258064516129032,0,0.9129032258064517,0,49.11290322580645,0,8.80483870967742,0,42.082258064516125,0
Chocamán,30062,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chontla,30063,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chumatlán,30064,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Emiliano Zapata,30065,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Espinal,30066,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Filomeno Mata,30067,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Fortín,30068,12583.007142857143,0,4.0,0,4.843571428571429,0,77.30214285714285,0,2.3128571428571427,0,5.658571428571429,0,2.0692857142857144,0,3.9721428571428574,0,1.2264285714285716,0,2.142142857142857,0,0.47285714285714286,0,82.14571428571428,0,2.3128571428571427,0,15.541428571428574,0
Gutiérrez Zamora,30069,5753.466666666666,0,3.0,0,4.596666666666667,0,73.98333333333333,0,3.21,0,6.556666666666667,0,2.2933333333333334,0,4.8533333333333335,0,1.7066666666666668,0,2.08,0,0.7200000000000001,0,78.58,0,3.21,0,18.209999999999997,0
Hidalgotitlán,30070,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Huatusco,30071,7050.2,0,1.0,0,4.61,0,83.42999999999999,0,1.065,0,5.915,0,1.115,0,2.4899999999999998,0,0.5700000000000001,0,0.22000000000000003,0,0.585,0,88.03999999999999,0,1.065,0,10.895,0
Huayacocotla,30072,2673.1,0,1.0,0,5.0600000000000005,0,82.39,0,1.2,0,5.58,0,1.31,0,2.43,0,0.8800000000000001,0,0.5700000000000001,0,0.58,0,87.45,0,1.2,0,11.35,0
Hueyapan de Ocampo,30073,3362.2,0,1.0,0,9.73,0,82.06,0,0.19,0,4.93,0,0.8099999999999999,0,1.75,0,0.3,0,0.04,0,0.19,0,91.78999999999999,0,0.19,0,8.02,0
Huiloapan de Cuauhtémoc,30074,19051.666666666668,0,3.0,0,6.066666666666666,0,65.56666666666666,0,6.316666666666666,0,4.95,0,2.2666666666666666,0,8.833333333333334,0,1.4666666666666668,0,3.8166666666666664,0,0.7166666666666667,0,71.63333333333334,0,6.316666666666666,0,22.05,0
Ignacio de la Llave,30075,3551.8333333333335,0,1.0,0,35.541666666666664,0,57.791666666666664,0,0.5916666666666667,0,3.408333333333333,0,0.3833333333333333,0,1.8083333333333333,0,0.2916666666666667,0,0.0,0,0.18333333333333335,0,93.33333333333333,0,0.5916666666666667,0,6.075,0
Ilamatlán,30076,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Isla,30077,5036.72,0,4.0,0,5.526,0,60.922,0,4.809,0,7.447,0,3.418,0,9.202,0,2.6910000000000003,0,5.188,0,0.797,0,66.44800000000001,0,4.809,0,28.743000000000002,0
Ixcatepec,30078,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixhuacán de los Reyes,30079,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixhuatlán del Café,30080,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixhuatlancillo,30081,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixhuatlán del Sureste,30082,6608.666666666667,0,3.0,0,1.8416666666666668,0,50.583333333333336,0,4.458333333333333,0,5.675,0,6.358333333333333,0,16.625,0,4.05,0,8.25,0,2.158333333333333,0,52.425000000000004,0,4.458333333333333,0,43.11666666666667,0
Ixhuatlán de Madero,30083,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixmatlahuacan,30084,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixtaczoquitlán,30085,18893.42105263158,0,3.0,0,5.1456140350877195,0,73.87719298245614,0,3.459649122807017,0,8.452631578947368,0,1.8350877192982458,0,3.7245614035087717,0,0.994736842105263,0,1.9982456140350875,0,0.512280701754386,0,79.02280701754387,0,3.459649122807017,0,17.517543859649123,0
Jalacingo,30086,6970.6,0,1.0,0,5.32,0,78.96000000000001,0,0.9800000000000001,0,8.9,0,1.77,0,2.32,0,0.8300000000000001,0,0.47000000000000003,0,0.45,0,84.28,0,0.9800000000000001,0,14.74,0
Xalapa,30087,29815.591549295776,0,1.0,0,3.7647887323943663,0,85.61549295774648,0,1.3859154929577466,0,5.584507042253521,0,0.9281690140845071,0,1.156338028169014,0,0.7943661971830985,0,0.4647887323943662,0,0.3056338028169014,0,89.38028169014085,0,1.3859154929577466,0,9.23380281690141,0
Jalcomulco,30088,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Jáltipan,30089,6528.571428571428,0,1.0,0,5.307142857142857,0,77.67142857142858,0,2.3785714285714286,0,6.3428571428571425,0,1.4642857142857142,0,3.792857142857143,0,1.1928571428571428,0,1.292857142857143,0,0.5571428571428572,0,82.97857142857143,0,2.3785714285714286,0,14.642857142857142,0
Jamapa,30090,4010.1,0,1.0,0,26.57,0,55.0,0,3.0300000000000002,0,11.67,0,0.4,0,2.4699999999999998,0,0.42000000000000004,0,0.16,0,0.27999999999999997,0,81.57000000000001,0,3.0300000000000002,0,15.4,0
Jesús Carranza,30091,4107.926470588235,0,4.0,0,5.795588235294118,0,69.46911764705882,0,3.9588235294117644,0,5.213235294117647,0,2.35,0,6.272058823529412,0,2.135294117647059,0,3.869117647058824,0,0.9367647058823529,0,75.26470588235294,0,3.9588235294117644,0,20.776470588235295,0
Xico,30092,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Jilotepec,30093,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Juan Rodríguez Clara,30094,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Juchique de Ferrer,30095,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Landero y Coss,30096,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Lerdo de Tejada,30097,9137.9,0,1.0,0,17.64,0,68.62,0,2.0300000000000002,0,6.45,0,1.6199999999999999,0,2.3600000000000003,0,0.6599999999999999,0,0.29,0,0.32999999999999996,0,86.26,0,2.0300000000000002,0,11.709999999999999,0
Magdalena,30098,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Maltrata,30099,9778.888888888889,0,1.0,0,6.922222222222222,0,53.0,0,7.2444444444444445,0,6.0,0,3.8666666666666663,0,12.055555555555555,0,2.5444444444444443,0,7.48888888888889,0,0.8777777777777778,0,59.92222222222222,0,7.2444444444444445,0,32.833333333333336,0
Manlio Fabio Altamirano,30100,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Mariano Escobedo,30101,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Martínez de la Torre,30102,9633.675,0,2.0,0,6.1450000000000005,0,78.6525,0,1.185,0,9.120000000000001,0,1.3875,0,1.8325,0,0.7125,0,0.5225,0,0.4425,0,84.7975,0,1.185,0,14.017500000000002,0
Mecatlán,30103,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Mecayapan,30104,2494.9,0,1.0,0,10.42,0,79.4,0,1.32,0,3.0900000000000003,0,1.22,0,1.44,0,1.1300000000000001,0,0.43,0,1.55,0,89.82000000000001,0,1.32,0,8.86,0
Medellín de Bravo,30105,6489.66,0,8.0,0,5.353,0,78.86,0,2.775,0,7.022,0,1.976,0,2.339,0,0.7240000000000001,0,0.6890000000000001,0,0.262,0,84.213,0,2.775,0,13.012,0
Miahuatlán,30106,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Las Minas,30107,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Minatitlán,30108,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Misantla,30109,4669.166666666667,0,1.0,0,11.077777777777778,0,77.06666666666666,0,1.1333333333333335,0,6.916666666666667,0,0.4555555555555555,0,2.3944444444444444,0,0.46111111111111114,0,0.17222222222222222,0,0.3222222222222222,0,88.14444444444445,0,1.1333333333333335,0,10.722222222222221,0
Mixtla de Altamirano,30110,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Moloacán,30111,8636.783783783783,0,2.0,0,3.1621621621621623,0,63.560810810810814,0,4.824324324324325,0,5.721621621621622,0,3.631081081081081,0,9.714864864864865,0,3.074324324324324,0,5.574324324324325,0,0.7364864864864865,0,66.72297297297297,0,4.824324324324325,0,28.4527027027027,0
Naolinco,30112,4504.4,0,1.0,0,5.99,0,83.57000000000001,0,1.5699999999999998,0,5.33,0,1.04,0,1.6,0,0.39,0,0.25,0,0.26,0,89.55999999999999,0,1.5699999999999998,0,8.870000000000001,0
Naranjal,30113,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Nautla,30114,5621.2,0,2.0,0,2.3649999999999998,0,69.92999999999999,0,4.87,0,5.825,0,3.425,0,6.815,0,2.2350000000000003,0,3.65,0,0.885,0,72.295,0,4.87,0,22.835,0
Nogales,30115,10343.615942028986,0,10.0,0,2.364130434782609,0,71.90434782608695,0,2.846739130434783,0,7.996014492753623,0,2.213405797101449,0,9.656884057971014,0,1.007608695652174,0,1.501086956521739,0,0.5097826086956522,0,74.26847826086956,0,2.846739130434783,0,22.88478260869565,0
Oluta,30116,8417.166666666666,0,4.0,0,4.183333333333334,0,67.23333333333333,0,5.288888888888889,0,6.188888888888889,0,2.386111111111111,0,7.6499999999999995,0,2.0416666666666665,0,4.213888888888889,0,0.8138888888888889,0,71.41666666666667,0,5.288888888888889,0,23.294444444444444,0
Omealca,30117,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Orizaba,30118,19042.947368421053,0,3.0,0,5.126315789473685,0,77.62105263157895,0,2.4263157894736844,0,7.28421052631579,0,1.0789473684210527,0,2.994736842105263,0,1.6947368421052633,0,1.4894736842105263,0,0.28421052631578947,0,82.74736842105263,0,2.4263157894736844,0,14.826315789473684,0
Otatitlán,30119,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Oteapan,30120,11012.366666666667,0,2.0,0,8.446666666666667,0,79.72,0,1.4233333333333333,0,5.916666666666667,0,1.1733333333333333,0,1.51,0,0.6833333333333333,0,0.8166666666666667,0,0.31,0,88.16666666666667,0,1.4233333333333333,0,10.41,0
