"CVEGEO","NOMGEO","VIVPAR_HAB","no_VIVPAR_HAB","POBTOT","no_POBTOT","pct_VPH_SINTIC","no_pct_VPH_SINTIC","pct_VPH_C_ELEC","no_pct_VPH_C_ELEC","pct_VPH_AGUADV","no_pct_VPH_AGUADV","pct_VPH_PISODT","no_pct_VPH_PISODT","pct_VPH_PISOTI","no_pct_VPH_PISOTI","pct_VPH_1CUART","no_pct_VPH_1CUART"
"05013","Hidalgo",488,0,1735,0,0.0163934426229508,0,0.993852459016393,0,0.98155737704918,0,1,0,0.00614754098360656,0,0.0266393442622951,0
"05015","Juárez",484,0,1584,0,0.00826446280991736,0,0.993801652892562,0,0.991735537190083,0,0.993801652892562,0,0.00826446280991736,0,0.0330578512396694,0
"05020","Múzquiz",19836,0,71627,0,0.00972978423069167,0,1.02137527727364,0,1.02233313167977,0,1.02152651744303,0,0.00730994152046784,0,0.0268703367614438,0
"05024","Parras",12669,0,44472,0,0.0161022969452995,0,0.997710947983266,0,0.96850580156287,0,0.986660352040414,0,0.0154708343199937,0,0.0262056989501934,0
"05026","Progreso",944,0,3239,0,0.0190677966101695,0,1.03389830508475,0,1.02224576271186,0,1.02860169491525,0,0.00635593220338983,0,0.0222457627118644,0
"05027","Ramos Arizpe",33128,0,122243,0,0.00808983337358126,0,1.03341584158416,0,1.02701642115431,0,1.02843516058923,0,0.00799927553730983,0,0.0125875392417291,0
"05025","Piedras Negras",50808,0,176327,0,0.00495984884270194,0,1.01218312076838,0,1.01058888364037,0,1.0084435521965,0,0.00596362777515352,0,0.0205085813257755,0
"05028","Sabinas",19426,0,64811,0,0.00581694636054772,0,1.03670338721301,0,1.03258519509935,0,1.0332029239164,0,0.00591990116338927,0,0.0152373108205498,0
"05030","Saltillo",234231,0,879958,0,0.00423086611080515,0,1.03023510978479,0,1.02271689059091,0,1.02541935098258,0,0.00594712057754951,0,0.011941203342,0
"05031","San Buenaventura",7310,0,24759,0,0.00506155950752394,0,1.03611491108071,0,1.03652530779754,0,1.0374829001368,0,0.00341997264021888,0,0.0142270861833105,0
"05016","Lamadrid",553,0,1764,0,0.0307414104882459,0,0.994575045207957,0,0.998191681735985,0,1,0,0,0,0.0253164556962025,0
"05004","Arteaga",8118,0,29578,0,0.0179847253017985,0,1.05481645725548,0,1.02734663710273,0,1.03621581670362,0,0.0250061591525006,0,0.0327666913032767,0
"05002","Acuña",47137,0,163058,0,0.00524004497528481,0,0.995056961622505,0,0.992850626896069,0,0.990410929842799,0,0.00939813734433672,0,0.0252243460551159,0
"05032","San Juan de Sabinas",12625,0,42260,0,0.00594059405940594,0,1.03445544554455,0,1.03247524752475,0,1.03073267326733,0,0.00617821782178218,0,0.0224158415841584,0
"05033","San Pedro",26075,0,101041,0,0.0125407478427613,0,1.01407478427613,0,0.954515819750719,0,1.00264621284756,0,0.0156088207094918,0,0.0239693192713327,0
"05009","Francisco I. Madero",15664,0,59035,0,0.0116189989785495,0,1.01098059244127,0,0.996169560776302,0,1.00057456588355,0,0.0133426966292135,0,0.0227272727272727,0
"05012","Guerrero",492,0,1643,0,0.0386178861788618,0,1.04065040650407,0,1.03455284552846,0,1.03861788617886,0,0.0182926829268293,0,0.0670731707317073,0
"05006","Castaños",8159,0,29128,0,0.0140948645667361,0,1.02071332271112,0,0.992278465498223,0,1.02193896310822,0,0.00441230542958696,0,0.0134820443681824,0
"05003","Allende",6813,0,23056,0,0.00528401585204756,0,1.00322912079847,0,1.00293556436225,0,1.00161456039924,0,0.00337589901658594,0,0.019374724790841,0
"05023","Ocampo",2561,0,9642,0,0.0667707926591175,0,0.988676298320968,0,0.972666926981648,0,1.02381882077314,0,0.0160093713393206,0,0.0363139398672394,0
"05008","Escobedo",864,0,3047,0,0.0127314814814815,0,1.04282407407407,0,1,0,1.0462962962963,0,0.00347222222222222,0,0.0266203703703704,0
"05022","Nava",8461,0,33129,0,0.006973171019974,0,1.10187921049521,0,1.10081550644132,0,1.09561517551117,0,0.00980971516369224,0,0.0254107079541425,0
"05019","Morelos",2223,0,7928,0,0.00224921277552856,0,1.04633378317589,0,1.04453441295547,0,1.04588394062078,0,0.00314889788573999,0,0.0260908681961314,0
"05007","Cuatro Ciénegas",3605,0,12715,0,0.0160887656033287,0,1.01803051317614,0,0.987239944521498,0,1.03162274618585,0,0.0149791955617198,0,0.0327323162274619,0
"05034","Sierra Mojada",1758,0,6744,0,0.0273037542662116,0,1.07792946530148,0,1.06939704209329,0,1.08134243458476,0,0.00853242320819113,0,0.120591581342435,0
