CVEGEO,NOMGEO,homicidio_doloso_2025,robo_veh_violencia_2025,n_inseguro_popw,tdpa_avg,no_tdpa_avg,punto_generador_count,no_punto_generador_count,m_avg,no_m_avg,a_avg,no_a_avg,b_avg,no_b_avg,c2_avg,no_c2_avg,c3_avg,no_c3_avg,t3s2_avg,no_t3s2_avg,t3s3_avg,no_t3s3_avg,t3s2r4_avg,no_t3s2r4_avg,otros_avg,no_otros_avg,aa_avg,no_aa_avg,bb_avg,no_bb_avg,cc_avg,no_cc_avg,IM_2020,no_IM_2020,IE,no_IE,TCVCU,no_TCVCU,ICE,no_ICE,VIVPAR_HAB,no_VIVPAR_HAB,POBTOT,no_POBTOT,pct_VPH_SINTIC,no_pct_VPH_SINTIC,pct_VPH_C_ELEC,no_pct_VPH_C_ELEC,pct_VPH_AGUADV,no_pct_VPH_AGUADV,pct_VPH_PISODT,no_pct_VPH_PISODT,pct_VPH_PISOTI,no_pct_VPH_PISOTI,pct_VPH_1CUART,no_pct_VPH_1CUART,n_schools_avg,no_n_schools_avg,pct_con_bebederos,no_pct_con_bebederos,pct_con_proteccion_civil,no_pct_con_proteccion_civil,pct_con_cancha,no_pct_con_cancha,avg_anio_creacion,no_avg_anio_creacion,km_carretera_fed,km_carretera_est,km_cuota,km_camino,km_vereda,km_vialidad_urbana,km_total,n_federal_offices,no_n_federal_offices,n_aerodromes,no_n_aerodromes,n_heliports,no_n_heliports,has_aerodrome,has_heliport,serv_dre,no_serv_dre,dren_cab,no_dren_cab,dren_plu,no_dren_plu,tot_conx,no_tot_conx,prest_nu,no_prest_nu,n_sites_total,n_aduana,n_puerto,n_puerto_fronterizo,n_terminal_multimodal,n_estacion_ferrocarril,n_zona_industrial,n_almacen,n_zona_libre,n_aeropuerto,n_aeropuerto_internacional,n_pista_aerea,n_muelle_embarcadero,n_terminal_transbordador,n_central_camionera,n_estacion_pesaje,n_caseta_inspeccion,n_estacion_combustible,n_estacion_policia,n_oficina_gobierno,n_palacio_gobierno,n_palacio_justicia,n_estacion_bomberos,n_hospital,n_emergencia_medica,n_primeros_auxilios,n_universidad,n_centro_investigacion,n_atractivo_turistico,n_hotel_motel,n_museo,n_monumento_historico,n_centro_cultural,n_centro_convenciones,n_lugar_esparcimiento,n_mirador,n_parque_diversiones,n_parque_animal,n_campo_golf,n_restaurante,n_balneario,n_ex_hacienda,n_presa_turistica,n_area_natural_protegida,n_zona_arqueologica,n_lago_laguna,n_cascada,n_pueblo_magico,n_cenote,n_gruta,n_ruinas,n_teleferico_funicular,n_museo_historia,n_museo_arte,n_museo_ciencia,n_museo_ninos,n_turismo_historico,n_turismo_natural,n_turismo_cultural,n_turismo_recreativo,n_turismo_total,has_aduana,has_puerto,has_puerto_fronterizo,has_aeropuerto,has_aeropuerto_internacional,has_estacion_ferrocarril,has_terminal_multimodal,has_zona_industrial,has_atractivo_turistico,has_hotel,has_tourism,dist_gasproc_cent,nearest_gasproc_cent,n_gasproc_25km_cent,n_gasproc_50km_cent,n_gasproc_100km_cent,dist_maritime_cent,nearest_maritime_cent,n_maritime_25km_cent,n_maritime_50km_cent,n_maritime_100km_cent,dist_petrochem_cent,nearest_petrochem_cent,n_petrochem_25km_cent,n_petrochem_50km_cent,n_petrochem_100km_cent,dist_refinery_cent,nearest_refinery_cent,n_refinery_25km_cent,n_refinery_50km_cent,n_refinery_100km_cent,dist_storage_cent,nearest_storage_cent,n_storage_25km_cent,n_storage_50km_cent,n_storage_100km_cent,dist_any_cent,n_any_25km_cent,n_any_50km_cent,n_any_100km_cent,dist_gasproc_edge,nearest_gasproc_edge,n_gasproc_25km_edge,n_gasproc_50km_edge,n_gasproc_100km_edge,dist_maritime_edge,nearest_maritime_edge,n_maritime_25km_edge,n_maritime_50km_edge,n_maritime_100km_edge,dist_petrochem_edge,nearest_petrochem_edge,n_petrochem_25km_edge,n_petrochem_50km_edge,n_petrochem_100km_edge,dist_refinery_edge,nearest_refinery_edge,n_refinery_25km_edge,n_refinery_50km_edge,n_refinery_100km_edge,dist_storage_edge,nearest_storage_edge,n_storage_25km_edge,n_storage_50km_edge,n_storage_100km_edge,dist_any_edge,n_any_25km_edge,n_any_50km_edge,n_any_100km_edge,n_hosted,hosts_any,km_ferrocarril_total,km_ferrocarril_operacion,km_ferrocarril_sin_uso,km_ferrocarril_carga,km_ferrocarril_pasajeros,km_ferrocarril_carga_pasajeros,km_ferrocarril_inactivo,km_ferromex,km_kcs_mexico,km_ferrosur,km_tren_maya,km_istmo_tehuantepec,km_coahuila_durango,km_ferrorvalle,km_tijuana_tecate,km_jalisco,km_mexico_toluca,km_ferrocarril_suburbano,km_puebla,km_sin_concesion,has_ferrocarril,has_ferrocarril_operacion,has_ferrocarril_carga,has_ferrocarril_pasajeros,has_ferrocarril_carga_pasajeros
01010,El Llano,3.999999999999985,2.0,5945.389875,4018.4204545454545,0,8.0,0,4.711363636363637,0,77.90738636363636,0,2.1607954545454544,0,8.172727272727274,0,2.690909090909091,0,2.611931818181818,0,0.9136363636363636,0,0.5982954545454545,0,0.2329545454545454,0,82.61874999999999,0,2.1607954545454544,0,15.220454545454546,0,56.5557942161932,0,0.294801192191385,0,34,0,11.8244596029952,0,5130,0,20853,0,0.0181286549707602,0,1.00019493177388,0,0.996686159844055,0,0.999415204678363,0,0.0155945419103314,0,0.0376218323586745,0,6.33333333333333,0,0.481481481481482,0,0.222222222222222,0,0.666666666666667,0,1976.40740740741,0,16.0430116905913,146.060395126402,0.0,183.035868858697,0.0,15.7641776814729,371.292588080902,8,0,0,1,0,1,0,0,1.0,0,80.0,0,2.0,0,6548,0,1.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,432.814708897069,CPG Arenque,0,0,0,393.920141213407,TM Manzanillo,0,0,0,474.525753399272,CP Independencia,0,0,0,172.197593315641,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,26.5187401757304,TAR Aguascalientes,0,1,2,26.5187401757304,0,1,2,412.068299690941,CPG Arenque,0,0,0,374.946648545132,TM Manzanillo,0,0,0,457.497899201846,CP Independencia,0,0,0,161.230238670597,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,11.8924388305249,TAR Aguascalientes,1,1,4,11.8924388305249,1,1,4,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
01011,San Francisco de los Romo,5.0,5.0,18028.05971,12488.273333333333,0,6.0,0,2.756,0,80.798,0,1.8966666666666667,0,6.244,0,1.7713333333333332,0,3.3566666666666665,0,1.2973333333333332,0,1.55,0,0.33,0,83.554,0,1.8966666666666667,0,14.549333333333331,0,58.5520978333435,0,0.96689260958704,0,13,0,13.2204546736914,0,16194,0,61997,0,0.0058663702605903,0,1.00413733481536,0,1.00333456835865,0,1.00148203038162,0,0.0072248981104112,0,0.0153143139434358,0,6.0,0,0.3125,0,0.125,0,0.6875,0,1983.6875,0,33.3669086275794,63.0986714124592,0.299792826479626,57.1666775970985,0.0,34.9803952750788,198.46718347485,3,0,0,1,0,1,0,0,1.0,0,0.0,1,1.0,0,18820,0,1.0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,451.603577257123,CPG Arenque,0,0,0,392.271150230369,TM Manzanillo,0,0,0,497.7660883913,CP Independencia,0,0,0,193.202653049461,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,17.9172947620894,TAR Aguascalientes,1,1,2,17.9172947620894,1,1,2,441.877266959393,CPG Arenque,0,0,0,381.972943884139,TM Manzanillo,0,0,0,489.74201177264,CP Independencia,0,0,0,186.109124726723,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,7.35284633336404,TAR Aguascalientes,1,1,2,7.35284633336404,1,1,2,0,False,18.238794,18.238794,0.0,18.238794,0.0,0.0,0.0,12.777052,5.461742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
02001,Ensenada,93.99999999999984,52.99999999999971,219840.2153,8790.23786407767,0,29.0,0,1.5973300970873787,0,80.81067961165049,0,1.5893203883495144,0,8.494174757281554,0,1.1366504854368933,0,4.3274271844660195,0,1.100242718446602,0,0.6026699029126213,0,0.341504854368932,0,82.40800970873786,0,1.5893203883495144,0,16.002669902912622,0,58.082237567032,0,6.85565096109204,0,10,0,19.0765040290535,0,133229,0,443807,0,0.0113263628789528,0,1.02313310165204,0,0.995226264552012,0,1.02189463254997,0,0.0187947068581165,0,0.0699547395837243,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,452.410681334183,119.116607764925,58.8880839687414,3187.60630384086,0.0,1853.63973303522,5786.57226853799,181,0,2,0,0,0,1,0,1.0,0,79.0,0,1.0,0,113304,0,2.0,0,262,0,4,0,1,0,0,0,0,2,1,0,1,0,0,0,0,69,0,1,1,0,0,7,0,0,15,2,23,0,3,1,1,0,15,1,1,0,1,0,11,3,1,3,1,0,0,0,0,0,0,0,3,0,0,0,4,7,5,29,46,0,1,0,1,1,0,1,0,1,0,1,1830.48270029318,CPG Burgos,0,0,0,133.793823646583,TM Rosarito,0,0,0,2214.86379392572,CP Escolin,0,0,0,1702.18131065248,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,65.1355520776775,TAR Ensenada,0,0,1,65.1355520776775,0,0,1,1677.11919251806,CPG Burgos,0,0,0,34.2487204116071,TM Rosarito,0,1,1,1953.24795106503,CP Independencia,0,0,0,1529.63483252586,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,0.0,TAR Ensenada,1,3,3,0.0,1,4,4,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
02002,Mexicali,173.9999999999999,198.99999999999972,518145.6518,7059.779867256637,0,47.0,0,1.183849557522124,0,83.02643805309734,0,1.6252212389380531,0,7.333296460176991,0,1.0720132743362831,0,3.683075221238938,0,0.8120575221238938,0,0.8689159292035398,0,0.3951327433628318,0,84.21028761061947,0,1.6252212389380531,0,14.064392699115045,0,59.3849890945595,0,12.693365907826,0,6,0,25.2357584903826,0,311321,0,1049792,0,0.0087048416264884,0,1.04982317286659,0,1.04827493166218,0,1.04203378506429,0,0.0146986550859081,0,0.0271102816706872,0,5.0,0,0.4,0,0.4,0,0.8,0,1970.2,0,416.55683127325,604.499667625467,41.3941699086433,5422.15690760921,0.0,1463.56138566907,8066.69614987034,377,0,12,0,0,0,1,0,1.0,0,85.0,0,1.0,0,314716,0,1.0,0,575,1,0,3,0,0,0,0,0,1,1,0,0,0,0,1,1,189,0,4,1,0,1,19,0,0,23,1,19,1,5,0,3,3,4,0,1,1,1,0,16,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,3,8,23,38,1,0,1,1,1,0,0,0,1,1,1,1786.25571878153,CPG Burgos,0,0,0,165.357534967626,TM Rosarito,0,0,0,2192.8114028234,CP Escolin,0,0,0,1663.73548759004,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,55.4000266939684,TAR Mexicali,0,0,1,55.4000266939684,0,0,1,1707.77394638278,CPG Burgos,0,0,0,112.284916644569,TM Rosarito,0,0,0,2108.92015956721,CP Escolin,0,0,0,1583.36043791059,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,0.0,TAR Mexicali,1,1,2,0.0,1,1,2,1,True,71.138953,71.138953,0.0,71.138953,0.0,0.0,0.0,71.138953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
02003,Tecate,58.99999999999987,25.999999999999975,52720.2135,5175.793859649123,0,13.0,0,1.3021929824561402,0,75.95570175438597,0,2.9394736842105265,0,6.162280701754386,0,1.2767543859649124,0,8.302192982456141,0,1.3214912280701754,0,2.049122807017544,0,0.6907894736842105,0,77.2578947368421,0,2.9394736842105265,0,19.80263157894737,0,58.3900774399861,0,1.4615110412192,0,27,0,13.5387989316942,0,29287,0,108440,0,0.0119165500051217,0,1.03728616792434,0,1.01444326834432,0,1.03448629084577,0,0.0193942704954417,0,0.0543244442926896,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,346.304332913039,24.2697662679464,190.534901241616,998.876359559936,0.0,537.343494039102,1980.91814497274,27,0,2,0,0,0,1,0,1.0,0,78.0,0,1.0,0,32365,0,2.0,0,85,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,0,1,3,1,0,3,0,17,1,2,0,2,0,9,0,0,0,0,0,9,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,5,4,18,31,0,0,1,0,0,1,0,0,1,1,1,1882.09273228385,CPG Burgos,0,0,0,73.3079452806648,TM Rosarito,0,0,1,2285.91422728079,CP Escolin,0,0,0,1759.29521667009,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,69.527705229026,TAR Ensenada,0,0,3,69.527705229026,0,0,4,1843.0212830001,CPG Burgos,0,0,0,34.5268123818062,TM Rosarito,0,1,1,2249.49128352691,CP Escolin,0,0,0,1720.77757815224,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,34.4818630193634,TAR Rosarito,0,3,3,34.4818630193634,0,4,4,0,False,48.792098,48.792098,0.0,24.396049,24.396049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.792098,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
02004,Tijuana,1072.9999999999998,556.9999999999985,1012248.123,11670.544554455446,0,14.0,0,1.010891089108911,0,85.46336633663365,0,1.6886138613861388,0,4.042574257425743,0,1.090594059405941,0,4.650990099009901,0,0.6396039603960395,0,0.9673267326732674,0,0.446039603960396,0,86.47425742574256,0,1.6886138613861388,0,11.837128712871287,0,59.1402868170204,0,16.9772403259977,0,1,0,29.4691908137105,0,522593,0,1922523,0,0.0073651962425826,0,1.09430091868816,0,1.08447682996137,0,1.07326542835438,0,0.0239670259647565,0,0.0569047040431081,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,112.60609971161,77.8974991754288,49.7371515120345,343.023630785492,0.0,1213.46176344881,1966.1311938594,135,0,0,1,0,1,0,0,1.0,0,90.0,0,1.0,0,604161,0,2.0,0,250,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,151,0,2,1,0,0,15,0,0,16,0,4,0,8,0,2,0,7,0,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,10,14,27,0,0,1,1,1,0,0,0,1,0,1,1931.39417321628,CPG Burgos,0,0,0,20.9699856588827,TM Rosarito,1,1,1,2329.89444890867,CP Escolin,0,0,0,1807.35664036569,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,20.9645353984554,TAR Rosarito,1,1,2,20.9645353984554,2,2,3,1902.84296720794,CPG Burgos,0,0,0,6.0254643671403,TM Rosarito,1,1,1,2298.86852710037,CP Escolin,0,0,0,1777.9913936155,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,5.68121118811998,TAR Rosarito,1,2,2,5.68121118811998,2,3,3,0,False,93.96146,93.96146,0.0,46.98073,46.98073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96146,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
02005,Playas de Rosarito,53.99999999999998,33.99999999999998,31899.62976,11140.841911764706,0,18.0,0,1.3904411764705882,0,88.54632352941177,0,1.0683823529411764,0,4.303676470588235,0,0.7746323529411764,0,2.637132352941176,0,0.4963235294117647,0,0.5327205882352941,0,0.2503676470588235,0,89.93676470588235,0,1.0683823529411764,0,8.99485294117647,0,58.291417465293,0,1.58902095787423,0,5,0,13.9072281685734,0,31236,0,126890,0,0.0115891919579972,0,1.1735177359457,0,1.12312716096811,0,1.14966705083878,0,0.0323985145345115,0,0.0913689332821104,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,141.925730301916,31.8102141133811,91.0075672695231,261.2093445805,0.0,665.933787309626,1165.89004285494,13,0,0,1,0,1,0,0,1.0,0,67.0,0,1.0,0,32620,0,2.0,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,0,0,4,0,0,1,0,6,15,1,0,2,2,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,18,39,0,1,0,0,0,0,0,0,1,1,1,1929.83253256794,CPG Burgos,0,0,0,19.8708873719707,TM Rosarito,1,1,1,2324.37148893809,CP Escolin,0,0,0,1804.71002418266,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,20.146663716065,TAR Rosarito,1,1,2,19.8708873719707,2,2,3,1907.80965056106,CPG Burgos,0,0,0,0.0,TM Rosarito,1,1,1,2302.62221883596,CP Escolin,0,0,0,1782.65407785502,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,0.0,TAR Rosarito,1,2,2,0.0,2,3,3,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
02006,San Quintín,50.0,5.999999999999978,48279.41006,3474.4741035856573,0,18.0,0,1.7119521912350597,0,67.47689243027888,0,3.2163346613545816,0,11.313545816733066,0,1.649003984063745,0,12.320717131474105,0,1.5414342629482072,0,0.4760956175298805,0,0.2940239043824701,0,69.18884462151395,0,3.2163346613545816,0,27.594820717131476,0,53.3990400136774,0,1.49611505622349,0,151,0,11.0260617327473,0,32090,0,117568,0,0.0250233717669056,0,0.952633219071362,0,0.848987223434092,0,0.967341851043939,0,0.0433468370208788,0,0.230975381738859,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,684.448105428249,9.38675372725137,0.0,3213.19483978888,0.0,328.189053210036,4242.0252284881,16,0,7,0,0,0,1,0,2.0,0,0.0,1,0.0,0,0,1,0.0,1,172,0,2,0,0,0,1,0,0,1,0,7,14,0,0,0,1,19,0,0,0,0,0,1,0,0,2,0,31,1,0,0,0,0,22,0,0,0,0,0,10,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,15,0,32,54,0,1,0,1,0,0,0,1,1,1,1,1631.82732085744,CPG Burgos,0,0,0,387.851908801081,TM Guaymas,0,0,0,1967.41487792234,CP Independencia,0,0,0,1492.15517437618,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,341.58838670363,TAR Ensenada,0,0,0,341.58838670363,0,0,0,1401.64573161264,CPG Burgos,0,0,0,146.117500160825,TM Guaymas,0,0,0,1725.53123310374,CP Independencia,0,0,0,1257.72844169152,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,107.158089734424,TAR Ensenada,0,0,0,107.158089734424,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
02007,San Felipe,25.999999999999975,0.0,,4044.756345177665,0,7.0,0,3.081218274111675,0,70.60609137055837,0,2.0964467005076144,0,10.378172588832488,0,2.236040609137056,0,8.804060913705584,0,1.5578680203045685,0,0.7944162436548223,0,0.4456852791878172,0,73.68730964467005,0,2.0964467005076144,0,24.216243654822335,0,0.0,1,0.0,1,0,1,0.0,1,0,1,0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,6.0,0,0.0,0,0.0,0,0.5,0,1985.5,0,321.968898424672,4.67422876813561,0.0,854.719147454791,0.0,40.3762283214743,1228.42880634834,1,0,2,0,0,0,1,0,1.0,0,68.0,0,1.0,0,5906,0,1.0,0,168,0,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,59,1,0,0,0,0,88,1,0,0,1,0,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,143,150,0,1,0,1,1,0,0,0,1,1,1,1698.12260404887,CPG Burgos,0,0,0,278.730132079676,TM Rosarito,0,0,0,2071.87679406409,CP Escolin,0,0,0,1566.3909880531,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,210.384917565392,TAR Ensenada,0,0,0,210.384917565392,0,0,0,1569.12727009806,CPG Burgos,0,0,0,160.638352008396,TM Rosarito,0,0,0,1916.28448100258,CP Independencia,0,0,0,1430.75552789232,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,92.6376037771887,TAR Mexicali,0,0,2,92.6376037771887,0,0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
02007,San Felipe,25.999999999999975,0.0,,4044.756345177665,0,7.0,0,3.081218274111675,0,70.60609137055837,0,2.0964467005076144,0,10.378172588832488,0,2.236040609137056,0,8.804060913705584,0,1.5578680203045685,0,0.7944162436548223,0,0.4456852791878172,0,73.68730964467005,0,2.0964467005076144,0,24.216243654822335,0,0.0,1,0.0,1,0,1,0.0,1,0,1,0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,6.0,0,0.0,0,0.0,0,0.5,0,1985.5,0,321.968898424672,4.67422876813561,0.0,854.719147454791,0.0,40.3762283214743,1228.42880634834,31,0,2,0,0,0,1,0,1.0,0,68.0,0,1.0,0,5906,0,1.0,0,168,0,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,59,1,0,0,0,0,88,1,0,0,1,0,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,143,150,0,1,0,1,1,0,0,0,1,1,1,1698.12260404887,CPG Burgos,0,0,0,278.730132079676,TM Rosarito,0,0,0,2071.87679406409,CP Escolin,0,0,0,1566.3909880531,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,210.384917565392,TAR Ensenada,0,0,0,210.384917565392,0,0,0,1569.12727009806,CPG Burgos,0,0,0,160.638352008396,TM Rosarito,0,0,0,1916.28448100258,CP Independencia,0,0,0,1430.75552789232,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,92.6376037771887,TAR Mexicali,0,0,2,92.6376037771887,0,0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
02007,San Felipe,25.999999999999975,0.0,,4044.756345177665,0,7.0,0,3.081218274111675,0,70.60609137055837,0,2.0964467005076144,0,10.378172588832488,0,2.236040609137056,0,8.804060913705584,0,1.5578680203045685,0,0.7944162436548223,0,0.4456852791878172,0,73.68730964467005,0,2.0964467005076144,0,24.216243654822335,0,0.0,1,0.0,1,0,1,0.0,1,0,1,0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,6.0,0,0.0,0,0.0,0,0.5,0,1985.5,0,321.968898424672,4.67422876813561,0.0,854.719147454791,0.0,40.3762283214743,1228.42880634834,3,0,2,0,0,0,1,0,1.0,0,68.0,0,1.0,0,5906,0,1.0,0,168,0,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,59,1,0,0,0,0,88,1,0,0,1,0,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,143,150,0,1,0,1,1,0,0,0,1,1,1,1698.12260404887,CPG Burgos,0,0,0,278.730132079676,TM Rosarito,0,0,0,2071.87679406409,CP Escolin,0,0,0,1566.3909880531,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,210.384917565392,TAR Ensenada,0,0,0,210.384917565392,0,0,0,1569.12727009806,CPG Burgos,0,0,0,160.638352008396,TM Rosarito,0,0,0,1916.28448100258,CP Independencia,0,0,0,1430.75552789232,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,92.6376037771887,TAR Mexicali,0,0,2,92.6376037771887,0,0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
02007,San Felipe,25.999999999999975,0.0,,4044.756345177665,0,7.0,0,3.081218274111675,0,70.60609137055837,0,2.0964467005076144,0,10.378172588832488,0,2.236040609137056,0,8.804060913705584,0,1.5578680203045685,0,0.7944162436548223,0,0.4456852791878172,0,73.68730964467005,0,2.0964467005076144,0,24.216243654822335,0,0.0,1,0.0,1,0,1,0.0,1,0,1,0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,0,0.0,0,0.0,0,1.0,0,1936.0,0,321.968898424672,4.67422876813561,0.0,854.719147454791,0.0,40.3762283214743,1228.42880634834,1,0,2,0,0,0,1,0,1.0,0,68.0,0,1.0,0,5906,0,1.0,0,168,0,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,59,1,0,0,0,0,88,1,0,0,1,0,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,143,150,0,1,0,1,1,0,0,0,1,1,1,1698.12260404887,CPG Burgos,0,0,0,278.730132079676,TM Rosarito,0,0,0,2071.87679406409,CP Escolin,0,0,0,1566.3909880531,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,210.384917565392,TAR Ensenada,0,0,0,210.384917565392,0,0,0,1569.12727009806,CPG Burgos,0,0,0,160.638352008396,TM Rosarito,0,0,0,1916.28448100258,CP Independencia,0,0,0,1430.75552789232,Refineria Ing. Hector R. Lara Sosa (Cadereyta),0,0,0,92.6376037771887,TAR Mexicali,0,0,2,92.6376037771887,0,0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
